,Read Discrete Inputs,Write Multiple Coils,Read Input Registers,Read Holding Registers,Write Multiple Registers
71,0.00089,0.0006690000000002,0.0006620000000001,0.0005419999999998,0.0005200000000002
72,0.0999729999999998,0.0006269999999997,0.0004439999999998,0.000372,0.0003619999999999
73,0.0008620000000001,0.0007960000000002,0.0007829999999997,0.0005580000000002,0.0006019999999997
74,0.09965,0.0004840000000001,0.000267,0.0003650000000003,0.0003400000000004
75,0.0280120000000003,0.0010579999999995,0.0007749999999999,0.0006429999999992,0.0005809999999994
76,0.0993980000000007,0.00035,0.0001899999999999,0.0002319999999995,0.0002320000000004
77,0.0124469999999998,0.0019070000000001,0.0005600000000001,0.0005209999999999,0.0005679999999994
78,0.100079,0.0006669999999999,0.0004729999999995,0.0004089999999994,0.0002880000000002
79,0.0007140000000003,0.0006979999999998,0.0175550000000006,0.0006630000000003,0.0005009999999998
80,0.099984,0.0001620000000004,9.299999999967667e-05,0.0001049999999995,0.0001030000000001
81,0.0255989999999997,0.0007539999999996,0.0007330000000003,0.0005820000000005,0.0005229999999993
82,0.0994710000000003,0.0006210000000006,0.0003900000000003,0.0003590000000004,0.0006529999999997
83,0.0007219999999996,0.0006329999999996,0.0005819999999996,0.0246699999999995,0.0009430000000003
84,0.1003429999999996,0.0006599999999998,0.0003779999999995,0.0005419999999993,0.0004710000000001
85,0.000585,0.0005200000000007,0.0004600000000003,0.0004730000000003,0.0004479999999995
86,0.0994790000000005,0.0004199999999991,0.0003250000000001,0.0003759999999992,0.0004590000000002
87,0.0006810000000001,0.0004840000000001,0.0004290000000004,0.0004090000000003,0.0004210000000002
88,0.1000019999999999,0.0003250000000001,0.0001880000000005,0.0002300000000001,0.0002300000000001
89,0.0008089999999993,0.0006029999999999,0.0005389999999998,0.0003989999999998,0.0004589999999993
90,0.1002170000000006,0.000661,0.0004090000000003,0.0006279999999998,0.0004910000000002
91,0.0006479999999999,0.0005619999999995,0.0004790000000003,0.0005259999999998,0.0006809999999992
92,0.0999780000000001,0.0004990000000004,0.0002539999999999,0.0003419999999998,0.0003380000000001
93,0.0007890000000001,0.0005229999999993,0.0005500000000004,0.000661,0.000661
94,0.1038229999999993,0.0002599999999999,0.0001629999999996,0.000223,0.0002250000000003
95,0.0114210000000003,0.0006680000000001,0.0004300000000005,0.0003519999999994,0.0003419999999998
96,0.0995309999999998,0.0006780000000006,0.0004720000000002,0.0004819999999998,0.0003519999999994
97,0.0006849999999998,0.0005309999999996,0.0004439999999998,0.0003890000000001,0.0003360000000007
98,0.0995159999999995,0.0004879999999998,0.0002639999999995,0.0003429999999999,0.0003329999999994
99,0.0006770000000004,0.0019710000000001,0.0005699999999997,0.0013080000000007,0.0008720000000002
100,0.1001969999999996,0.0006659999999998,0.0004669999999995,0.0006339999999998,0.0004090000000003
101,0.00068,0.0003720000000004,0.0003390000000003,0.0004949999999999,0.0003549999999998
102,0.0995980000000003,0.0006649999999996,0.0004160000000004,0.0005580000000007,0.0003489999999999
103,0.0005649999999999,0.0003760000000001,0.0003569999999992,0.0003849999999996,0.0003280000000005
104,0.0999999999999996,0.0006659999999998,0.0004710000000001,0.000477,0.0003979999999996
105,0.000661,0.0005819999999996,0.0004410000000003,0.000477,0.00042
106,0.0994570000000001,0.0002500000000003,0.0002620000000002,0.0003009999999994,0.000312
107,0.0007289999999997,0.0006139999999996,0.0006000000000003,0.0006190000000003,0.0006049999999993
108,0.0996360000000002,0.0002989999999991,0.0001810000000004,0.000229,0.000229
109,0.0005060000000005,0.0003010000000003,0.0002889999999995,0.0003000000000001,0.000299
110,0.0993919999999999,0.0006590000000006,0.0004689999999998,0.0006490000000001,0.0004359999999996
111,0.0006189999999994,0.000636,0.0005359999999994,0.0005190000000006,0.0193459999999996
112,0.1001520000000004,0.0006579999999996,0.0004730000000003,0.0006540000000008,0.0003580000000003
113,0.0008350000000003,0.0010279999999998,0.0006309999999993,0.0004999999999997,0.0004839999999992
114,0.1003400000000001,0.0005619999999995,0.0002779999999997,0.0003409999999997,0.0003280000000005
115,0.0006310000000002,0.0003510000000002,0.0003270000000004,0.0003239999999999,0.0003259999999993
116,0.0995660000000002,0.0006529999999997,0.0004749999999997,0.0004859999999995,0.0003520000000003
117,0.000903,0.0008800000000004,0.0004100000000004,0.0005829999999997,0.0005199999999998
118,0.0997649999999996,0.0006729999999999,0.0004759999999999,0.0004799999999995,0.000458
119,0.0005960000000007,0.0005059999999996,0.0004340000000002,0.0024860000000002,0.0011169999999998
120,0.099768,0.0003679999999999,0.0002839999999997,0.0003290000000006,0.0003199999999994
121,0.0005389999999998,0.0003080000000004,0.0003169999999999,0.0002979999999999,0.0002970000000006
122,0.1000459999999998,0.0006710000000005,0.0004679999999996,0.0004939999999997,0.0003570000000001
123,0.0005879999999995,0.0004879999999998,0.0003590000000004,0.0003349999999997,0.0003149999999996
124,0.0997850000000006,0.0004999999999997,0.0002830000000004,0.0003589999999995,0.00035
125,0.0006859999999999,0.0006519999999996,0.0005360000000003,0.0153579999999999,0.0007229999999998
126,0.0996480000000001,0.0005200000000007,0.0003429999999999,0.0004210000000002,0.0002740000000001
127,0.0007909999999995,0.0012249999999998,0.0006579999999996,0.0015720000000003,0.0006199999999996
128,0.099545,0.0006690000000002,0.0004729999999995,0.0003729999999997,0.0003409999999997
129,0.0006779999999997,0.0004970000000001,0.0004910000000002,0.0004660000000002,0.0003830000000002
130,0.0995489999999996,0.0003130000000002,0.0002079999999997,0.0002300000000001,0.0002300000000001
131,0.0006690000000002,0.0004600000000003,0.0004489999999996,0.0007479999999997,0.000458
132,0.1003040000000003,0.0006549999999991,0.0004730000000003,0.0006009999999996,0.0004759999999999
133,0.0006349999999999,0.0006180000000002,0.000636,0.0008020000000001,0.0005139999999999
134,0.0995970000000001,0.0005959999999998,0.0002840000000006,0.0003419999999998,0.0003409999999997
135,0.000623,0.0003659999999996,0.0003239999999999,0.0003260000000002,0.000299
136,0.099437,0.0001629999999996,9.000000000014552e-05,0.0001050000000004,0.0001040000000003
137,0.0006219999999999,0.0003350000000006,0.0004529999999993,0.0004029999999994,0.0003830000000002
138,0.0995289999999995,0.0006169999999992,0.0004759999999999,0.0004699999999999,0.0003410000000005
139,0.0006200000000005,0.0004080000000001,0.0003450000000002,0.0003229999999998,0.0003129999999993
140,0.0999940000000005,0.0006530000000006,0.0004569999999999,0.0005930000000002,0.0003719999999995
141,0.0005929999999993,0.0003829999999993,0.0003700000000002,0.000337,0.0003410000000005
142,0.0999819999999998,0.0006699999999995,0.0004059999999999,0.0006490000000001,0.0006250000000003
143,0.000642,0.0164110000000006,0.0009399999999999,0.0009009999999998,0.0014909999999996
144,0.1001919999999998,0.0006589999999997,0.000477,0.0005709999999998,0.0003519999999994
145,0.000979,0.0007730000000005,0.0020229999999994,0.0003860000000006,0.0003660000000005
146,0.0994189999999992,0.0003599999999996,0.0002209999999998,0.0003130000000002,0.0002919999999999
147,0.0109850000000006,0.0009399999999999,0.0008150000000002,0.000693,0.0006909999999997
148,0.0996650000000007,0.0003479999999989,0.0007330000000003,0.0003130000000002,0.0003789999999987
149,0.0005369999999995,0.0003590000000013,0.0004069999999991,0.0003130000000002,0.0003510000000002
150,0.100226000000001,0.0001990000000002,0.0001529999999991,0.0001749999999987,0.0001739999999994
151,0.0006149999999998,0.0004080000000001,0.0003670000000006,0.0003860000000006,0.0003270000000004
152,0.1003590000000009,0.000318,0.0002200000000005,0.0002859999999991,0.0002139999999997
153,0.0147119999999993,0.0005579999999998,0.0004249999999998,0.0003349999999997,0.0003350000000015
154,0.099499999999999,0.000649000000001,0.0004699999999999,0.0005269999999999,0.0004129999999999
155,0.0007149999999995,0.0004840000000001,0.0004359999999987,0.0004129999999999,0.0003730000000015
156,0.0995239999999988,0.0006489999999992,0.0004790000000003,0.0005579999999998,0.0004019999999993
157,0.0009250000000005,0.0010130000000003,0.0008549999999996,0.0007470000000004,0.0008020000000001
158,0.099597000000001,0.0006660000000007,0.0003630000000001,0.0004279999999994,0.0004609999999996
159,0.0006609999999991,0.0003869999999999,0.0003609999999998,0.0003550000000007,0.0003530000000004
160,0.099914,0.0005789999999983,0.0003489999999999,0.0004600000000003,0.0004560000000015
161,0.0008090000000002,0.0010920000000016,0.0006259999999986,0.0008149999999993,0.0003589999999995
162,0.099499999999999,0.0002720000000007,0.0002270000000006,0.0002309999999994,0.0002449999999996
163,0.0004600000000003,0.0003949999999992,0.0004530000000002,0.0004989999999995,0.0003840000000003
164,0.0998640000000001,0.0006710000000005,0.0003929999999989,0.0005940000000013,0.0003510000000002
165,0.0005629999999996,0.0003650000000003,0.0003580000000003,0.0003219999999988,0.0003120000000009
166,0.1000449999999997,0.0006660000000007,0.0003410000000005,0.0003449999999993,0.0003329999999994
167,0.0006759999999985,0.0003969999999995,0.0003410000000005,0.000318,0.0003170000000007
168,0.1002899999999993,0.000674,0.0004670000000004,0.0005039999999993,0.000459000000001
169,0.0006479999999999,0.0006140000000005,0.0006579999999996,0.0155989999999999,0.0008819999999989
170,0.0994930000000007,0.0006540000000008,0.0004939999999997,0.0005799999999993,0.0003509999999984
171,0.0009689999999995,0.0008099999999995,0.0005570000000005,0.0008060000000007,0.0005650000000017
172,0.1002139999999993,0.0006609999999991,0.0004019999999993,0.0004570000000008,0.000338000000001
173,0.0006479999999999,0.0003690000000009,0.0003390000000003,0.0004049999999988,0.0003119999999992
174,0.1000770000000006,0.000655,0.0004729999999995,0.0005609999999993,0.0004030000000003
175,0.0013449999999988,0.0007630000000009,0.000674,0.0005210000000008,0.000788
176,0.0998319999999992,0.0003669999999988,0.0002809999999993,0.0003219999999988,0.0003189999999992
177,0.000649000000001,0.0004670000000004,0.0004800000000013,0.0004480000000004,0.000439
178,0.100226000000001,0.0003589999999995,0.0002790000000008,0.0003079999999986,0.000318
179,0.0005469999999991,0.0003080000000004,0.0003060000000001,0.000318,0.0003050000000008
180,0.1000610000000001,0.0005249999999996,0.0004669999999986,0.0006489999999992,0.0003669999999988
181,0.0006679999999992,0.0005250000000014,0.0004930000000005,0.0005680000000012,0.0010760000000011
182,0.0995679999999996,0.0004639999999991,0.0004670000000004,0.0006489999999992,0.000439
183,0.0006310000000002,0.0005020000000008,0.0005249999999996,0.0005109999999994,0.0004710000000009
184,0.1003519999999991,0.0006669999999999,0.0004670000000004,0.0005520000000007,0.0003510000000002
185,0.0149800000000013,0.0006199999999996,0.000494999999999,0.0003989999999998,0.000399999999999
186,0.0958079999999999,0.0003700000000002,0.0002969999999997,0.0005179999999995,0.0003470000000014
187,0.0013100000000001,0.0007519999999985,0.0009400000000017,0.0010409999999989,0.0014659999999988
188,0.0999429999999996,0.0004689999999989,0.0004410000000003,0.0005999999999986,0.0004210000000011
189,0.0005090000000009,0.0005880000000004,0.0005880000000004,0.0003700000000002,0.000318
190,0.0997829999999986,0.000653999999999,0.0004749999999997,0.0005129999999997,0.0003510000000002
191,0.0006250000000012,0.0003930000000007,0.0003709999999994,0.0003299999999999,0.0003260000000011
192,0.099836999999999,0.0003840000000003,0.0001789999999992,0.0002019999999998,0.0001660000000001
193,0.0005559999999995,0.0003460000000004,0.0003020000000013,0.0002759999999994,0.0003060000000001
194,0.0993700000000004,0.0006690000000002,0.0004730000000012,0.0005330000000007,0.0005129999999997
195,0.0008119999999998,0.0020829999999989,0.000672999999999,0.000496,0.0003270000000004
196,0.1004049999999985,0.0006819999999994,0.0003640000000011,0.0004460000000001,0.0003930000000007
197,0.0006470000000007,0.0005819999999996,0.0004869999999996,0.0004589999999993,0.0004609999999996
198,0.0995000000000008,0.0006719999999997,0.0004690000000007,0.0005039999999993,0.0004210000000011
199,0.0006430000000001,0.0005109999999994,0.000361999999999,0.0148720000000004,0.000615999999999
200,0.0999409999999993,0.0006660000000007,0.000477,0.0004699999999999,0.0003589999999995
201,0.0009910000000008,0.0006979999999998,0.0006509999999995,0.0007009999999993,0.0010560000000001
202,0.0999160000000003,0.0006609999999991,0.0003499999999991,0.0004129999999999,0.0003399999999995
203,0.0012860000000003,0.0005330000000007,0.0004710000000009,0.0004319999999999,0.0003790000000005
204,0.1001560000000001,0.0006570000000003,0.000477,0.0004169999999987,0.0004670000000004
205,0.0006329999999987,0.0003790000000005,0.0003860000000006,0.0004220000000003,0.000439
206,0.0997079999999996,0.0003609999999998,0.0003209999999995,0.0003220000000005,0.0003200000000003
207,0.0006489999999992,0.0005320000000015,0.0005899999999989,0.0006190000000003,0.0007289999999997
208,0.0995360000000005,0.0004509999999999,0.0004749999999997,0.0005670000000002,0.0004650000000001
209,0.000591,0.0004889999999999,0.0005759999999987,0.0005009999999998,0.0004869999999996
210,0.1004170000000002,0.0004260000000009,0.0004720000000002,0.0006380000000003,0.0003660000000014
211,0.0006880000000002,0.0005959999999998,0.0006059999999994,0.0004929999999987,0.0004419999999996
212,0.1002779999999994,0.0006129999999995,0.0002449999999996,0.0003479999999989,0.0003440000000001
213,0.0006500000000002,0.0005410000000001,0.0004610000000013,0.0006850000000007,0.001106
214,0.0999979999999993,0.0005579999999998,0.0002690000000011,0.0003419999999998,0.0003360000000007
215,0.0155810000000009,0.0006519999999987,0.0004910000000002,0.0004019999999993,0.0012809999999987
216,0.10013,0.0006669999999999,0.0004730000000012,0.0005310000000005,0.0003989999999998
217,0.000636,0.0005939999999995,0.0003679999999999,0.0003689999999991,0.0003290000000006
218,0.101253999999999,0.0002110000000001,0.0002740000000009,0.000515,0.0001480000000011
219,0.0041659999999996,0.000458,0.0002969999999997,0.0002909999999989,0.0003109999999999
220,0.0996489999999994,0.0003889999999984,0.0002259999999996,0.0002859999999991,0.0002840000000006
221,0.0007250000000009,0.0004850000000011,0.0003790000000005,0.0005880000000004,0.0004979999999985
222,0.1002720000000003,0.0006589999999988,0.0004690000000007,0.0005520000000007,0.0004100000000004
223,0.0006610000000009,0.0003650000000003,0.0003549999999989,0.0003299999999999,0.0003329999999994
224,0.0998160000000005,0.0006599999999998,0.0004430000000006,0.0003609999999998,0.0003289999999989
225,0.0007649999999994,0.0006339999999998,0.0009920000000001,0.0008210000000001,0.000497000000001
226,0.0995049999999988,0.0006610000000009,0.0003639999999993,0.000655,0.0004610000000013
227,0.0006810000000001,0.0005459999999999,0.0004699999999999,0.0004849999999994,0.0004669999999986
228,0.1001820000000002,0.000674,0.0004720000000002,0.0004739999999987,0.0003789999999987
229,0.0150190000000005,0.000596999999999,0.0004540000000012,0.0003880000000009,0.0003550000000007
230,0.1002170000000006,0.0006640000000004,0.0003909999999986,0.000458,0.0003309999999991
231,0.0009049999999994,0.0007239999999999,0.0007490000000007,0.0008750000000006,0.0006289999999999
232,0.1002279999999995,0.0003060000000001,0.0002499999999994,0.0002929999999992,0.0002980000000007
233,0.0007219999999996,0.0004690000000007,0.0004990000000013,0.000558999999999,0.0005269999999999
234,0.100067000000001,0.0002900000000014,0.0002270000000006,0.0002960000000005,0.0002449999999996
235,0.0005549999999985,0.0002959999999987,0.0003019999999995,0.0002940000000002,0.0002840000000006
236,0.1002959999999983,0.000674,0.0004650000000001,0.0004640000000009,0.0004669999999986
237,0.0006270000000014,0.0003899999999994,0.0003689999999991,0.000356,0.0002920000000017
238,0.0999639999999999,0.0006579999999996,0.0004730000000012,0.0004480000000004,0.0003439999999983
239,0.0006109999999992,0.0004039999999996,0.0009199999999989,0.0005590000000008,0.0005120000000005
240,0.099972000000001,0.0003150000000005,0.0001820000000005,0.0002300000000001,0.0002279999999998
241,0.0007139999999985,0.0004030000000003,0.000297999999999,0.0002790000000008,0.0003099999999989
242,0.1000610000000001,0.0006569999999985,0.0004779999999993,0.0005790000000001,0.0003510000000002
243,0.0005590000000008,0.0004560000000015,0.0003659999999996,0.0003270000000004,0.0003209999999995
244,0.099857,0.0004210000000011,0.0004469999999994,0.0006079999999997,0.0006229999999991
245,0.0006799999999991,0.0006319999999995,0.0164480000000004,0.0007230000000006,0.00075
246,0.0996520000000007,0.0002700000000004,0.0001799999999985,0.0002309999999994,0.0002279999999998
247,0.0007760000000001,0.001011,0.0005180000000013,0.0003480000000006,0.0004289999999986
248,0.100029000000001,0.0002089999999999,0.000159,0.0001830000000015,0.0001809999999995
249,0.0006249999999994,0.0003989999999998,0.0004489999999996,0.0003279999999996,0.0003080000000004
250,0.1003679999999995,0.0004620000000006,0.0003320000000002,0.0004609999999996,0.0003650000000003
251,0.0007059999999992,0.0008809999999996,0.0006620000000001,0.0005769999999998,0.0004650000000001
252,0.1000790000000009,0.0006609999999991,0.0004679999999996,0.0004750000000015,0.0003460000000004
253,0.0006319999999995,0.0006580000000013,0.0005309999999987,0.0007529999999995,0.000712
254,0.0996309999999986,0.000477,0.0003290000000006,0.0003399999999995,0.0003029999999988
255,0.000554000000001,0.0003259999999993,0.0003209999999995,0.0003410000000005,0.000299
256,0.099679,0.0005889999999997,0.0004469999999994,0.0005850000000009,0.0003679999999999
257,0.0005570000000005,0.0004880000000007,0.0005889999999997,0.0006559999999993,0.0004710000000009
258,0.1003039999999995,0.0006600000000016,0.0004689999999989,0.0005240000000004,0.000458
259,0.0006849999999989,0.0005629999999996,0.0005269999999999,0.0004749999999997,0.0004939999999997
260,0.1001450000000012,0.000534,0.0004570000000008,0.0006479999999999,0.0005249999999996
261,0.0006279999999989,0.0145660000000003,0.0006649999999996,0.0004829999999991,0.0003720000000004
262,0.1000899999999997,0.0002919999999999,0.0001880000000014,0.0002469999999998,0.0002050000000011
263,0.0072310000000008,0.0005709999999989,0.0004899999999992,0.0003899999999994,0.0004100000000004
264,0.0999369999999988,0.0001660000000001,0.0001259999999998,0.0001440000000005,0.0001550000000012
265,0.0004889999999999,0.0003360000000007,0.0003049999999991,0.0003049999999991,0.0003339999999987
266,0.0998390000000011,0.000573000000001,0.0002619999999993,0.0003349999999997,0.0003390000000003
267,0.000672999999999,0.0005220000000001,0.0006649999999996,0.0013149999999999,0.0004610000000013
268,0.0997459999999996,0.0006579999999996,0.0004760000000008,0.0005240000000004,0.0003500000000009
269,0.0005799999999993,0.0004179999999998,0.0003679999999999,0.0003379999999992,0.0003319999999984
270,0.1000000000000014,0.0004869999999996,0.0002960000000005,0.0004129999999999,0.0003470000000014
271,0.000636,0.000532999999999,0.0004430000000006,0.0004359999999987,0.0005429999999986
272,0.0998370000000008,0.0006699999999995,0.000477,0.0004589999999993,0.0004639999999991
273,0.0005170000000003,0.000515,0.0003609999999998,0.000376000000001,0.0003260000000011
274,0.0998209999999986,0.0003640000000011,0.000281000000001,0.0002959999999987,0.0003200000000003
275,0.0005500000000004,0.0003289999999989,0.0003089999999996,0.000318,0.0146189999999997
276,0.0997320000000012,0.0002859999999991,0.0004150000000002,0.0005000000000006,0.00042
277,0.0026489999999999,0.0013020000000008,0.0019729999999995,0.0020019999999991,0.0006950000000003
278,0.0995840000000001,0.0002539999999999,0.0002790000000008,0.0003159999999997,0.000418999999999
279,0.0009699999999988,0.0003340000000005,0.000316999999999,0.0004070000000009,0.0003050000000008
280,0.0995799999999995,0.0006120000000002,0.0004559999999997,0.000553,0.0003650000000003
281,0.0073249999999998,0.0005170000000003,0.0004019999999993,0.000337,0.0003229999999998
282,0.0999870000000004,0.000516000000001,0.0003349999999997,0.0004609999999996,0.0003489999999999
283,0.0005299999999994,0.00164,0.0011589999999994,0.000668000000001,0.0008499999999997
284,0.0995309999999989,0.0006520000000005,0.0004740000000005,0.0005810000000003,0.0003489999999999
285,0.0006190000000003,0.0003639999999993,0.0003659999999996,0.0003290000000006,0.0003239999999991
286,0.0999390000000008,0.0006500000000002,0.0004720000000002,0.0006520000000005,0.0005539999999992
287,0.0006329999999987,0.0015640000000001,0.014958,0.000693,0.0005900000000007
288,0.1002569999999991,0.000653999999999,0.0002759999999994,0.0006450000000004,0.0005829999999988
289,0.0007280000000005,0.0045340000000013,0.0007039999999989,0.001088000000001,0.0008320000000008
290,0.0999189999999998,0.0003019999999995,0.0002010000000005,0.0002349999999999,0.0002340000000007
291,0.0006000000000003,0.0004549999999987,0.0004830000000008,0.0003929999999989,0.0004119999999989
292,0.0998340000000013,0.0006889999999994,0.0004720000000002,0.0005419999999993,0.0003770000000002
293,0.000598,0.0003770000000002,0.0003589999999995,0.0003480000000006,0.0003119999999992
294,0.0998350000000005,0.0006669999999999,0.0003899999999994,0.0003410000000005,0.0003099999999989
295,0.0009019999999999,0.0017560000000003,0.0004679999999996,0.0003320000000002,0.0003290000000006
296,0.0994910000000004,0.0006520000000005,0.0004720000000002,0.0005249999999996,0.0004600000000003
297,0.0006659999999989,0.000553,0.0005299999999994,0.0005290000000002,0.0004589999999993
298,0.1001719999999988,0.0005339999999982,0.000477,0.0006449999999986,0.0003530000000004
299,0.0005700000000032,0.0004099999999986,0.000358000000002,0.0003349999999997,0.0145410000000012
300,0.0997540000000007,0.0005179999999995,0.0003349999999997,0.0004600000000003,0.0004150000000002
301,0.0021379999999986,0.0008489999999987,0.0006410000000016,0.0005889999999979,0.0005610000000011
302,0.099539,0.0006649999999979,0.0004689999999989,0.0004440000000016,0.0003670000000006
303,0.0010720000000006,0.0015470000000021,0.0007020000000004,0.0006819999999976,0.0007279999999987
304,0.100240000000003,0.0002090000000016,0.000163999999998,0.0001829999999998,0.0001829999999998
305,0.0005359999999967,0.000319000000001,0.0002890000000022,0.0003069999999993,0.000277999999998
306,0.099573000000003,0.0002940000000002,0.0001779999999982,0.0002290000000009,0.0002269999999988
307,0.0008839999999992,0.0003799999999998,0.000318,0.0003080000000004,0.0003379999999992
308,0.0998760000000018,0.0006550000000018,0.0004549999999987,0.000513999999999,0.0003519999999994
309,0.0005929999999985,0.0003759999999992,0.0009760000000014,0.0005450000000024,0.0004829999999991
310,0.1000779999999998,0.0006620000000019,0.0004999999999988,0.0004890000000017,0.0003439999999983
311,0.0005729999999992,0.0003910000000004,0.0003689999999991,0.0004589999999993,0.0004540000000012
312,0.0998279999999987,0.0005719999999982,0.0004060000000016,0.0003730000000032,0.0003010000000003
